stop_lat0,stop_lat1,stop_lon0,stop_lon1,stop_id0,stop_id1,w,yx-distance
32.060687,32.059521,34.805644,34.810751,13265,13806,1,499.3064545067857
32.056774,32.059521,34.811377,34.810751,13803,13806,1,310.3004892288706
32.059565,32.062389,34.810652,34.810368,13805,13807,1,314.30215948592013
32.059521,32.062575,34.810751,34.810416,13806,13808,1,340.1351004644216
32.059607,32.058589,34.820239,34.812816,12815,13810,1,710.0223505873937
32.059083,32.058589,34.809867,34.812816,12830,13810,1,283.82630965953854
32.060318,32.058589,34.806529,34.812816,13200,13810,1,623.901498073368
32.058688,32.058589,34.816308,34.812816,13263,13810,1,329.95137927603867
32.059521,32.058589,34.810751,34.812816,13806,13810,1,220.70243186931899
32.05996,32.062937,34.816379,34.814362,12836,13811,1,381.1293559255159
32.069428,32.06662,34.802586,34.802891,12982,13812,1,312.71118071948536
32.071995,32.069918,34.795651,34.802079,12827,13813,1,649.1817507151775
32.065604,32.069918,34.802729,34.802079,12829,13813,1,482.305408253005
32.071418,32.069918,34.797494,34.802079,12876,13813,1,463.78527414022324
32.070087,32.069918,34.799666,34.802079,13645,13813,1,228.61433235738835
32.070087,32.070507,34.799666,34.802554,13645,13814,1,276.64406558257656
32.065178,32.066064,34.803052,34.80419,12828,13816,1,145.60392251596602
32.069918,32.066064,34.802079,34.80419,13813,13816,1,471.57443235220177
32.065604,32.066382,34.802729,34.805715,12829,13817,1,294.865489299378
32.06662,32.066382,34.802891,34.805715,13812,13817,1,267.96606830402817
32.074579,32.07381,34.798057,34.800651,13647,13821,1,259.34512560606646
32.069918,32.07381,34.802079,34.800651,13813,13821,1,452.16028485848165
32.070507,32.07381,34.802554,34.800651,13814,13821,1,407.9740236652859
32.075186,32.074097,34.803357,34.801249,12854,13822,1,232.80517389064465
32.078281,32.074097,34.801218,34.801249,12879,13822,1,463.9781769275082
32.069428,32.074097,34.802586,34.801249,12982,13822,1,532.9193407108086
32.070087,32.074097,34.799666,34.801249,13645,13822,1,469.12237461178677
32.074579,32.074097,34.798057,34.801249,13647,13822,1,306.08977504726874
32.076216,32.074097,34.798903,34.801249,13648,13822,1,322.92391735629093
32.070995,32.074097,34.802154,34.801249,13815,13822,1,354.43926927673397
32.078281,32.077945,34.801218,34.802974,12879,13824,1,169.92890388475237
32.077945,32.078368,34.802974,34.805349,13824,13825,1,229.09042592963496
32.062937,32.06444,34.814362,34.814827,13811,13830,1,172.35618462446203
32.075186,32.077704,34.803357,34.814717,12854,13840,1,1108.3290290852858
32.062575,32.077704,34.810416,34.814717,13808,13840,1,1726.1251458995605
32.070507,32.077704,34.802554,34.814717,13814,13840,1,1398.5061838324991
32.075356,32.078002,34.803222,34.814765,12852,13841,1,1128.6623425695188
32.062389,32.078002,34.810368,34.814765,13807,13841,1,1780.4265212843623
32.077704,32.079296,34.814717,34.815753,13840,13843,1,201.8254027284139
32.046172,32.0476,34.814621,34.816389,13772,13844,1,230.12754769751925
32.049604,32.0476,34.814432,34.816389,13801,13844,1,289.0434873109253
32.049928,32.0476,34.815069,34.816389,13802,13844,1,286.67982278325917
32.049928,32.050386,34.815069,34.816379,13802,13845,1,133.74047854249542
32.049604,32.050482,34.814432,34.817367,13801,13846,1,293.7956386357082
32.05342,32.051942,34.817444,34.818192,13847,13848,1,178.47231307414026
32.050386,32.051677,34.816379,34.819463,13845,13849,1,324.54412212943487
32.051942,32.051677,34.818192,34.819463,13848,13849,1,123.58101613781922
32.050482,32.051771,34.817367,34.819522,13846,13850,1,248.70406864983815
32.051771,32.052509,34.819522,34.820763,13850,13851,1,142.9468615873422
32.05342,32.054099,34.817444,34.823116,13847,13852,1,540.9321459782155
32.052509,32.054099,34.820763,34.823116,13851,13852,1,283.6703232823453
32.052509,32.053915,34.820763,34.824428,13851,13853,1,379.62084774300774
32.059607,32.059937,34.820239,34.816488,12815,13856,1,356.10820325920696
32.05839,32.059937,34.812677,34.816488,12983,13856,1,398.6861906013778
32.077704,32.059937,34.814717,34.816488,13840,13856,1,1977.2840916075806
32.05839,32.061674,34.812677,34.818635,12983,13857,1,670.2074273045249
32.066382,32.061674,34.805715,34.818635,13817,13857,1,1327.0446107875593
32.059937,32.061674,34.816488,34.818635,13856,13857,1,279.65737939924367
32.06444,32.062628,34.814827,34.818695,13830,13858,1,416.8779028378709
32.061674,32.062628,34.818635,34.818695,13857,13858,1,105.94146718693976
32.059607,32.056,34.820239,34.822659,12815,13861,1,460.66786953260873
32.066382,32.056,34.805715,34.822659,13817,13861,1,1971.2039810016743
32.052509,32.056,34.820763,34.822659,13851,13861,1,426.5244995387086
32.054099,32.056,34.823116,34.822659,13852,13861,1,215.1758310059802
32.058774,32.061889,34.817616,34.821958,12818,13862,1,536.1378589642085
32.059076,32.061889,34.82732,34.821958,12838,13862,1,594.7240184562812
32.066064,32.061889,34.80419,34.821958,13816,13862,1,1740.5350572294992
32.056,32.061889,34.822659,34.821958,13861,13862,1,656.3823037831461
32.059607,32.061914,34.820239,34.821781,12815,13863,1,294.36454362784417
32.059689,32.061914,34.822156,34.821781,12816,13863,1,249.26031531329141
32.066382,32.061914,34.805715,34.821781,13817,13863,1,1595.9644941026577
32.058355,32.056456,34.828604,34.827039,12837,13864,1,257.2690828387537
32.059308,32.056456,34.828287,34.827039,13001,13864,1,337.506467706021
32.053915,32.056456,34.824428,34.827039,13853,13864,1,374.4299873105574
32.057419,32.057417,34.832771,34.827413,12884,13865,1,505.99140595344534
32.059453,32.057417,34.828104,34.827413,13159,13865,1,235.0145727180773
32.054099,32.057417,34.823116,34.827413,13852,13865,1,547.7693327838617
32.063857,32.061924,34.828494,34.82427,13003,13866,1,452.8236646304867
32.061889,32.061924,34.821958,34.82427,13862,13866,1,218.36140311681353
32.061914,32.061796,34.821781,34.82537,13863,13867,1,339.1693225720681
32.063113,32.061571,34.828322,34.827921,13180,13868,1,175.1362301434374
32.061796,32.061571,34.82537,34.827921,13867,13868,1,242.1853318223123
32.059308,32.061362,34.828287,34.828984,13001,13870,1,237.08911649001533
32.063113,32.061362,34.828322,34.828984,13180,13870,1,203.98488710029088
32.061924,32.061362,34.82427,34.828984,13866,13870,1,449.4950547808599
32.061571,32.060008,34.827921,34.83117,13868,13871,1,352.38470251948763
32.061362,32.059463,34.828984,34.831346,13870,13872,1,306.75190462203096
32.063857,32.06353,34.828494,34.832247,13003,13873,1,356.2466612340413
32.063113,32.06353,34.828322,34.832247,13180,13873,1,373.51331185091345
32.066064,32.06837,34.80419,34.816383,13816,13874,1,1179.4001571576669
32.069452,32.070669,34.817144,34.81761,13875,13876,1,141.9464546779543
32.061914,32.063607,34.821781,34.823418,13863,13879,1,243.19080472522478
32.061924,32.063607,34.82427,34.823418,13866,13879,1,203.23267671142344
32.064679,32.063607,34.820443,34.823418,13878,13879,1,305.0444386999428
32.061889,32.064462,34.821958,34.823681,13862,13880,1,328.452918090374
32.061796,32.064462,34.82537,34.823681,13867,13880,1,335.9139288599281
32.064462,32.065583,34.823681,34.823892,13880,13881,1,125.89526526962547
32.073724,32.066641,34.825028,34.824088,13218,13882,1,790.4394413655399
32.064462,32.066641,34.823681,34.824088,13880,13882,1,244.66844431637384
32.064679,32.067943,34.820443,34.821594,13878,13883,1,377.91387199015026
32.065583,32.068392,34.823892,34.821864,13881,13884,1,365.64858782399074
32.075356,32.07566,34.803222,34.81724,12852,13885,1,1323.9832941597151
32.070995,32.07566,34.802154,34.81724,13815,13885,1,1515.4529133747533
32.066382,32.07566,34.805715,34.81724,13817,13885,1,1497.5829887962352
32.075186,32.07533,34.803357,34.8175,12854,13886,1,1335.4554110701026
32.070507,32.07533,34.802554,34.8175,13814,13886,1,1509.1605230382982
32.066064,32.07533,34.80419,34.8175,13816,13886,1,1623.3500113126959
32.078002,32.07533,34.814765,34.8175,13841,13886,1,393.0358852828395
32.071101,32.073291,34.818075,34.818463,13877,13887,1,245.59910077123268
32.07566,32.073291,34.81724,34.818463,13885,13887,1,286.9602010556603
32.070669,32.07396,34.81761,34.818298,13876,13888,1,370.679032370873
32.07533,32.07396,34.8175,34.818298,13886,13888,1,169.57885017207866
32.07566,32.074845,34.81724,34.819899,13885,13890,1,266.82992739001105
32.073291,32.076395,34.818463,34.819015,13887,13891,1,348.1293561430541
32.07487,32.076395,34.819256,34.819015,13889,13891,1,170.63289622570113
32.074845,32.076395,34.819899,34.819015,13890,13891,1,191.07489249180978
32.079852,32.076432,34.81974,34.8188,13270,13892,1,389.49372318395865
32.07396,32.076432,34.818298,34.8188,13888,13892,1,278.19026568645575
32.082033,32.078702,34.820663,34.819613,12937,13893,1,382.4498307560751
32.076395,32.078702,34.819015,34.819613,13891,13893,1,261.9821171510325
32.07533,32.074616,34.8175,34.821709,13886,13894,1,405.21856176251566
32.076432,32.074616,34.8188,34.821709,13892,13894,1,340.57668811728826
32.07038,32.071997,34.825556,34.823049,13156,13895,1,296.96354746331514
32.066641,32.071997,34.824088,34.823049,13882,13895,1,601.9799275876111
32.068392,32.071997,34.821864,34.823049,13884,13895,1,415.1256426130787
32.070268,32.072195,34.825837,34.822999,13157,13896,1,342.739677873346
32.067943,32.072195,34.821594,34.822999,13883,13896,1,489.8163822886285
32.074616,32.072195,34.821709,34.822999,13894,13896,1,294.8055792959088
32.07487,32.074755,34.819256,34.822264,13889,13897,1,284.29793782374423
32.074845,32.074755,34.819899,34.822264,13890,13897,1,223.52342681494767
32.071997,32.074755,34.823049,34.822264,13895,13897,1,314.6907021274027
32.071997,32.074545,34.823049,34.823707,13895,13898,1,289.3001619617445
32.072195,32.074682,34.822999,34.824104,13896,13899,1,294.86181868771587
32.073636,32.067979,34.824917,34.824232,13016,13900,1,630.6355772296645
32.063607,32.067979,34.823418,34.824232,13879,13900,1,490.8701376151366
32.066666,32.070046,34.828536,34.829165,12950,13901,1,379.4876949389149
32.070268,32.070046,34.825837,34.829165,13157,13901,1,315.2043534507612
32.069559,32.069979,34.828538,34.831939,13002,13902,1,324.4954870622749
32.070201,32.069979,34.827992,34.831939,13158,13902,1,373.5020844799152
32.070046,32.069882,34.829165,34.832089,13901,13903,1,276.6932462570051
32.074755,32.074627,34.822264,34.82544,13897,13904,1,300.2101979129195
32.074682,32.074627,34.824104,34.82544,13899,13904,1,126.29106137961894
32.074616,32.074482,34.821709,34.826095,13894,13905,1,414.3884848756685
32.074545,32.074482,34.823707,34.826095,13898,13905,1,225.58097905513958
32.073636,32.0769,34.824917,34.825142,13016,13906,1,362.5711243511651
32.079147,32.0769,34.824971,34.825142,13046,13906,1,249.69468518891054
32.071997,32.0769,34.823049,34.825142,13895,13906,1,578.4993291517483
32.079233,32.077271,34.825057,34.825261,13048,13907,1,218.41911899304864
32.073724,32.077271,34.825028,34.825261,13218,13907,1,393.94511909067234
32.074482,32.074685,34.826095,34.830784,13905,13910,1,443.3025400924102
32.073636,32.074883,34.824917,34.832221,13016,13911,1,703.3655974441173
32.074627,32.074883,34.82544,34.832221,13904,13911,1,640.8829600662543
32.082475,32.082614,34.795453,34.800225,12889,13915,1,450.7931333536481
32.085293,32.082614,34.810136,34.800225,13199,13915,1,981.7212365022375
32.080085,32.082614,34.79527,34.800225,13214,13915,1,545.4336274963525
32.083677,32.082614,34.806421,34.800225,13332,13915,1,596.725406294562
32.083677,32.083873,34.806421,34.803468,13332,13916,1,279.6378600668278
32.08834,32.086969,34.803723,34.805391,12918,13919,1,218.88394344687507
32.083114,32.086969,34.80505,34.805391,13198,13919,1,428.6966707959349
32.08688,32.088489,34.808117,34.804702,12917,13920,1,368.4752858420427
32.092013,32.088489,34.795206,34.804702,13181,13920,1,977.9245118770223
32.091325,32.088489,34.794216,34.804702,13731,13920,1,1038.6693964210197
32.08834,32.08826,34.803723,34.807448,12918,13921,1,351.7707617864958
32.083873,32.08826,34.803468,34.807448,13916,13921,1,614.690783304223
32.081749,32.08107,34.805792,34.808933,13917,13922,1,305.958152340605
32.08193,32.081474,34.805427,34.809175,13918,13923,1,357.45031282461724
32.084365,32.085076,34.809367,34.810272,12916,13924,1,116.25964904026537
32.083114,32.085076,34.80505,34.810272,13198,13924,1,538.8792443011934
32.08688,32.086026,34.808117,34.810245,12917,13925,1,222.09977576888423
32.087371,32.086026,34.812976,34.810245,13026,13925,1,297.85718005834127
32.083114,32.086205,34.80505,34.811475,13198,13926,1,696.7229781055414
32.088541,32.086205,34.815172,34.811475,13330,13926,1,434.6457887230178
32.079323,32.080909,34.814189,34.812015,13842,13927,1,270.29796041404836
32.081474,32.080909,34.809175,34.812015,13923,13927,1,275.35380504453246
32.079296,32.080575,34.815753,34.81226,13843,13928,1,358.9915962395656
32.08107,32.080575,34.808933,34.81226,13922,13928,1,318.8711713232157
32.05996,32.081044,34.816379,34.814843,12836,13929,1,2342.5199769579185
32.070419,32.081044,34.801417,34.814843,12875,13929,1,1730.650145358566
32.078002,32.081044,34.814765,34.814843,13841,13929,1,337.4113037420615
32.079323,32.081044,34.814189,34.814843,13842,13929,1,200.583984310486
32.079296,32.081044,34.815753,34.814843,13843,13929,1,212.0251527855186
32.081044,32.08225,34.814843,34.814746,13929,13930,1,134.04798577459852
32.079323,32.082982,34.814189,34.814527,13842,13931,1,407.0038410517445
32.081044,32.082982,34.814843,34.814527,13929,13931,1,216.9681065364188
32.083188,32.083775,34.821066,34.815945,12938,13932,1,487.83546309086273
32.082619,32.083775,34.816128,34.815945,13201,13932,1,129.34928371044373
32.083536,32.083775,34.822697,34.815945,13363,13932,1,638.0052212164358
32.087371,32.084802,34.812976,34.812421,13026,13933,1,289.6581072191321
32.085076,32.084802,34.810272,34.812421,13924,13933,1,205.1463956901467
32.08225,32.084802,34.814746,34.812421,13930,13933,1,358.1444590037209
32.082982,32.084802,34.814527,34.812421,13931,13933,1,283.30923786029837
32.083775,32.084802,34.815945,34.812421,13932,13933,1,351.64990779012595
32.087371,32.087636,34.812976,34.814894,13026,13934,1,183.43942988620327
32.089296,32.087636,34.818138,34.814894,13140,13934,1,357.31479147234853
32.082619,32.087636,34.816128,34.814894,13201,13934,1,568.4083010275622
32.086969,32.088894,34.805391,34.808172,13919,13935,1,338.372210454624
32.088489,32.088894,34.804702,34.808172,13920,13935,1,330.64843325173047
32.08834,32.090008,34.803723,34.810376,12918,13936,1,654.7409815891181
32.083873,32.090008,34.803468,34.810376,13916,13936,1,942.4148493301612
32.08826,32.090008,34.807448,34.810376,13921,13936,1,337.60736078646335
32.088489,32.090769,34.804702,34.811475,13920,13937,1,687.5693751597265
32.088894,32.090769,34.808172,34.811475,13935,13937,1,374.7794746096253
32.090008,32.091173,34.810376,34.813685,13936,13938,1,338.0383515432162
32.084365,32.087949,34.809367,34.814065,12916,13939,1,595.5406704998221
32.089296,32.087949,34.818138,34.814065,13140,13939,1,412.5040936132033
32.085076,32.087949,34.810272,34.814065,13924,13939,1,479.2964291026824
32.09776,32.098215,34.79889,34.800718,13756,13940,1,179.7798057469904
32.098062,32.098737,34.797904,34.80028,13754,13941,1,236.44274220072467
32.09861,32.101156,34.78494,34.800011,13740,13942,1,1450.3461219974588
32.100026,32.101156,34.794904,34.800011,13751,13942,1,498.08256236796944
32.098215,32.096869,34.800718,34.80417,13940,13944,1,358.41195882080063
32.098737,32.096869,34.80028,34.80417,13941,13944,1,421.59637286578845
32.103834,32.102783,34.809664,34.80697,13220,13946,1,279.72201260758715
32.105457,32.102783,34.800019,34.80697,13232,13946,1,719.9927552806115
32.107031,32.102783,34.833789,34.80697,13241,13946,1,2574.845844747141
32.09861,32.102783,34.78494,34.80697,13740,13946,1,2130.331356054194
32.100026,32.102783,34.794904,34.80697,13751,13946,1,1179.2497911947407
32.101156,32.102783,34.800011,34.80697,13942,13946,1,681.1946300978665
32.108106,32.112554,34.801446,34.801646,13049,13947,1,493.60794382063744
32.119043,32.112554,34.801869,34.801646,13054,13947,1,719.8854244375156
32.111216,32.112554,34.801737,34.801646,13100,13947,1,148.62167909770503
32.102783,32.104859,34.80697,34.803889,13946,13948,1,370.9033223300268
32.102578,32.104786,34.805312,34.804264,13221,13949,1,264.07595489550147
32.106049,32.108515,34.81943,34.815587,13099,13951,1,454.25529052637626
32.105513,32.108515,34.81257,34.815587,13153,13951,1,438.0748067462118
32.082033,32.083897,34.820663,34.816328,12937,13952,1,458.50488941717043
32.083679,32.083897,34.822267,34.816328,13364,13952,1,561.2194808412027
32.082982,32.083897,34.814527,34.816328,13931,13952,1,198.00569186335235
32.087636,32.083897,34.814894,34.816328,13934,13952,1,436.16470851608875
32.082033,32.080537,34.820663,34.818167,12937,13953,1,288.18877722003356
32.079852,32.080537,34.81974,34.818167,13270,13953,1,166.81077200604534
32.079296,32.080537,34.815753,34.818167,13843,13953,1,266.2388462316275
32.082619,32.081206,34.816128,34.818264,13201,13954,1,255.3810992147889
32.079296,32.081206,34.815753,34.818264,13843,13954,1,317.90425009614484
32.078702,32.081206,34.819613,34.818264,13893,13954,1,305.4880711464838
32.079364,32.080839,34.821279,34.818367,12931,13955,1,319.90747796081934
32.083188,32.080839,34.821066,34.818367,12938,13955,1,364.3939860149941
32.078002,32.080839,34.814765,34.818367,13841,13955,1,463.2776315457252
32.079323,32.080839,34.814189,34.818367,13842,13955,1,428.78836252919047
32.083188,32.083468,34.821066,34.823978,12938,13956,1,276.66984720015654
32.083679,32.083468,34.822267,34.823978,13364,13956,1,163.220926306765
32.090189,32.087723,34.822531,34.822517,12940,13957,1,273.46103826788334
32.065425,32.087723,34.765682,34.822517,13481,13957,1,5908.481396374334
32.090769,32.0931,34.811475,34.816503,13937,13958,1,540.4703090871928
32.091173,32.092905,34.813685,34.816607,13938,13959,1,336.1195015943389
32.098809,32.095279,34.827472,34.819734,13203,13960,1,828.7139355794938
32.090769,32.095279,34.811475,34.819734,13937,13960,1,926.2696004881775
32.0931,32.095279,34.816503,34.819734,13958,13960,1,389.1181648596981
32.092905,32.095148,34.816607,34.81994,13959,13961,1,401.0731591682255
32.09834,32.095507,34.826763,34.820452,13230,13963,1,673.4923646613147
32.090008,32.095507,34.810376,34.820452,13936,13963,1,1129.8612753698496
32.092905,32.095507,34.816607,34.820452,13959,13963,1,463.6783938715035
32.071997,32.079906,34.823049,34.825571,13895,13966,1,908.7880252407392
32.077271,32.079906,34.825261,34.825571,13907,13966,1,293.6601359127039
32.083468,32.079906,34.823978,34.825571,13956,13966,1,422.6581166698072
32.0769,32.079942,34.825142,34.825467,13906,13967,1,338.72330366966304
32.083536,32.082003,34.822697,34.825502,13363,13968,1,314.6891092722494
32.0769,32.082003,34.825142,34.825502,13906,13968,1,566.896958707276
32.079942,32.082003,34.825467,34.825502,13967,13968,1,228.5704273188406
32.078806,32.080181,34.828823,34.828113,13914,13970,1,166.55996838463804
32.078654,32.081032,34.828845,34.827542,13913,13971,1,290.98325712161255
32.087547,32.082892,34.828114,34.827513,13174,13972,1,519.3072346006713
32.087547,32.086633,34.828114,34.826381,13174,13973,1,192.45678251012717
32.081032,32.086633,34.827542,34.826381,13971,13973,1,630.6987679665691
32.082892,32.086633,34.827513,34.826381,13972,13973,1,428.3884338315718
32.078806,32.08151,34.828823,34.829372,13914,13974,1,304.2964011079609
32.080181,32.08151,34.828113,34.829372,13970,13974,1,189.33605700606682
32.082892,32.083304,34.827513,34.829375,13972,13975,1,181.63174327466584
32.086633,32.083304,34.826381,34.829375,13973,13975,1,464.9434613745363
32.08151,32.083304,34.829372,34.829375,13974,13975,1,198.93880107651464
32.087547,32.080829,34.828114,34.830948,13174,13976,1,791.5560324516374
32.082151,32.080829,34.835197,34.830948,13343,13976,1,427.10309601225174
32.085267,32.080829,34.836363,34.830948,13345,13976,1,709.6153739856312
32.078806,32.080829,34.828823,34.830948,13914,13976,1,300.96020689892293
32.082892,32.080829,34.827513,34.830948,13972,13976,1,396.87238155874746
32.083304,32.080829,34.829375,34.830948,13975,13976,1,312.05875913952997
32.110701,32.080696,34.837899,34.831031,13028,13977,1,3389.86641473776
32.082151,32.080696,34.835197,34.831031,13343,13977,1,425.12743900531575
32.078654,32.080696,34.828845,34.831031,13913,13977,1,306.3837860859867
32.080696,32.083718,34.831031,34.830713,13977,13978,1,336.4549752058523
32.091763,32.089797,34.828052,34.825961,13032,13979,1,294.0990047072542
32.091018,32.089797,34.823639,34.825961,13207,13979,1,257.64843189327786
32.092113,32.089797,34.832382,34.825961,13227,13979,1,658.3190385994383
32.093343,32.089797,34.822094,34.825961,13247,13979,1,536.548672351719
32.086689,32.089797,34.829338,34.825961,13249,13979,1,469.4895882568466
32.087534,32.089797,34.827965,34.825961,13285,13979,1,314.27041836198475
32.086633,32.089797,34.826381,34.825961,13973,13979,1,353.09308402142875
32.090437,32.089441,34.828074,34.828753,13980,13982,1,127.70068822983147
32.086689,32.0882,34.829338,34.830317,13249,13983,1,191.3563471633715
32.082892,32.0882,34.827513,34.830317,13972,13983,1,645.3977097677946
32.083304,32.0882,34.829375,34.830317,13975,13983,1,550.1583933977978
32.089441,32.089517,34.828753,34.829529,13982,13984,1,73.740428087789
32.0882,32.089517,34.830317,34.829529,13983,13984,1,163.8985072137974
32.091484,32.091396,34.831208,34.829253,13036,13985,1,184.81302144165645
32.090518,32.091396,34.825597,34.829253,13043,13985,1,358.6044410719111
32.091018,32.091396,34.823639,34.829253,13207,13985,1,531.6274062191511
32.091435,32.091396,34.825758,34.829253,13290,13985,1,329.96224611043
32.0882,32.088348,34.830317,34.832067,13983,13986,1,166.02173930148365
32.090437,32.090491,34.828074,34.830461,13980,13987,1,225.41868382998547
32.089517,32.090491,34.829529,34.830461,13984,13987,1,139.30853900744643
32.106365,32.110352,34.816519,34.81622,13093,13989,1,443.02479119514896
32.107454,32.110352,34.814433,34.81622,13219,13989,1,362.9357569705841
32.108515,32.110376,34.815587,34.817416,13951,13990,1,269.05090406360404
32.105513,32.111508,34.81257,34.816744,13153,13991,1,772.7596102908536
32.108515,32.111508,34.815587,34.816744,13951,13991,1,349.40181113477485
32.107454,32.112324,34.814433,34.816536,13219,13992,1,575.3633887481683
32.105529,32.112324,34.812227,34.816536,13258,13992,1,856.2595845816641
32.110352,32.112324,34.81622,34.816536,13989,13992,1,220.7028861949063
32.110376,32.112324,34.817416,34.816536,13990,13992,1,231.4337469675595
32.108224,32.109673,34.819681,34.818831,13988,13993,1,179.59659717430725
32.110352,32.109673,34.81622,34.818831,13989,13993,1,257.6793833044743
32.111508,32.109673,34.816744,34.818831,13991,13993,1,283.2065099219996
32.110376,32.108838,34.817416,34.819316,13990,13994,1,247.47975524142555
32.108224,32.106877,34.819681,34.821139,13988,13996,1,203.09894583178217
32.105868,32.106236,34.820154,34.823049,12899,13997,1,276.2798584619247
32.106733,32.106236,34.830514,34.823049,13030,13997,1,706.7451372404054
32.107031,32.106236,34.833789,34.823049,13241,13997,1,1017.5321896670586
32.108838,32.108522,34.819316,34.8203,13994,13998,1,99.26467886814575
32.108522,32.110142,34.8203,34.822846,13998,13999,1,300.0269408671602
32.095279,32.099079,34.819734,34.825456,13960,14000,1,685.0625459391263
32.095148,32.099079,34.81994,34.825456,13961,14000,1,679.0704515325368
32.107787,32.109558,34.827298,34.824644,13135,14002,1,318.3023385454221
32.106877,32.109558,34.821139,34.824644,13996,14002,1,444.7782679717935
32.110142,32.110121,34.822846,34.825403,13999,14003,1,241.3471997980188
32.107787,32.111251,34.827298,34.825646,13135,14004,1,414.5672066530734
32.110121,32.111251,34.825403,34.825646,14003,14004,1,127.38908809618145
32.106557,32.111225,34.827452,34.825429,12973,14005,1,551.7340985132129
32.109558,32.111225,34.824644,34.825429,14002,14005,1,199.15116958256942
32.110121,32.109364,34.825403,34.827197,14003,14006,1,188.98934522702794
32.109364,32.111657,34.827197,34.826354,14006,14007,1,266.43184532009934
32.106557,32.106866,34.827452,34.83096,12973,14008,1,332.8742025361041
32.103618,32.106866,34.827642,34.83096,13053,14008,1,477.29090478122913
32.106288,32.106866,34.822207,34.83096,13097,14008,1,828.644152450273
32.107787,32.106866,34.827298,34.83096,13135,14008,1,360.4123843602716
32.108777,32.106866,34.835807,34.83096,13245,14008,1,504.18058920672246
32.060008,32.059741,34.83117,34.832929,13871,14012,1,168.72758730599315
32.059463,32.059741,34.831346,34.832929,13872,14012,1,152.63510326559987
32.061362,32.062954,34.828984,34.832808,13870,14013,1,401.95012316392484
32.060008,32.062954,34.83117,34.832808,13871,14013,1,361.4532019725302
32.061571,32.065799,34.827921,34.832938,13868,14014,1,666.5294665821792
32.059463,32.065799,34.831346,34.832938,13872,14014,1,718.50692551441
32.06353,32.065799,34.832247,34.832938,13873,14014,1,259.9341734883405
32.069882,32.065799,34.832089,34.832938,13903,14014,1,459.8096463494749
32.069882,32.066176,34.832089,34.833592,13903,14015,1,434.77693945058843
32.062954,32.066176,34.832808,34.833592,14013,14015,1,364.8793223519761
32.065799,32.066277,34.832938,34.83368,14014,14016,1,87.85652949357159
32.065799,32.067346,34.832938,34.836374,14014,14017,1,367.0117942989918
32.066277,32.067346,34.83368,34.836374,14016,14017,1,280.65024233750233
32.067346,32.067572,34.836374,34.838128,14017,14018,1,167.50896584151005
32.066176,32.067623,34.833592,34.83665,14015,14019,1,330.34499256009144
32.067623,32.069621,34.83665,34.837687,14019,14020,1,242.2329697879674
32.067572,32.069212,34.838128,34.838966,14018,14022,1,198.32968310994053
32.069621,32.069212,34.837687,34.838966,14020,14022,1,129.0041235417682
32.075852,32.07311,34.833822,34.832921,13337,14023,1,315.73944444358847
32.074685,32.07311,34.830784,34.832921,13910,14023,1,266.8647835002547
32.075695,32.072899,34.833839,34.833115,13151,14024,1,317.4974395192244
32.069882,32.072899,34.832089,34.833115,13903,14024,1,348.301684101895
32.074883,32.072899,34.832221,34.833115,13911,14024,1,235.6450066617182
32.075695,32.075764,34.833839,34.836015,13151,14025,1,205.59546800321564
32.085724,32.079635,34.835008,34.834906,13286,14026,1,675.2841801675637
32.072899,32.079635,34.833115,34.834906,14024,14026,1,765.8631927506631
32.079131,32.079863,34.833959,34.83462,13338,14027,1,102.38961101240231
32.076564,32.079863,34.836184,34.83462,13339,14027,1,394.5074214217294
32.082151,32.079863,34.835197,34.83462,13343,14027,1,259.5009919679155
32.080829,32.079863,34.830948,34.83462,13976,14027,1,362.85684296010476
32.076564,32.078086,34.836184,34.835685,13339,14028,1,175.22851641996016
32.075852,32.074832,34.833822,34.837276,13337,14029,1,345.1782545550077
32.076564,32.074832,34.836184,34.837276,13339,14029,1,217.9878144733588
32.075764,32.073948,34.836015,34.837568,14025,14030,1,249.10644723631788
32.07124,32.07292,34.838308,34.838884,14021,14031,1,194.07301202463424
32.073948,32.07292,34.837568,34.838884,14030,14031,1,168.62621946147868
32.075852,32.073339,34.833822,34.83865,13337,14032,1,534.2842194229544
32.074832,32.073339,34.837276,34.83865,14029,14032,1,210.33448823671992
32.073948,32.073289,34.837568,34.839943,14030,14033,1,235.85395811470946
32.07292,32.074875,34.838884,34.839527,14031,14034,1,225.13222988884468
32.073339,32.074875,34.83865,34.839527,14032,14034,1,189.3899313963234
32.073289,32.075129,34.839943,34.840563,14033,14035,1,212.27081460663706
32.074875,32.075129,34.839527,34.840563,14034,14035,1,101.79198626705963
32.080511,32.076313,34.841412,34.840257,13037,14036,1,478.121996834452
32.075129,32.076313,34.840563,34.840257,14035,14036,1,134.43607294327396
32.074875,32.076376,34.839527,34.840395,14034,14037,1,185.5296091323711
32.074823,32.077651,34.843553,34.840089,13274,14038,1,453.1153643939904
32.076564,32.077651,34.836184,34.840089,13339,14038,1,387.89952377507603
32.076376,32.077651,34.840395,34.840089,14037,14038,1,144.30759495959376
32.080241,32.077645,34.84129,34.840478,13288,14039,1,297.9063713789945
32.076313,32.077645,34.840257,34.840478,14036,14039,1,149.17321853129442
32.085001,32.071681,34.840061,34.840713,13038,14040,1,1478.3491397346518
